<<<<<<< HEAD
660 12460 143
661 12480 144
662 12480 144
663 12460 143
664 12480 144
665 12480 144
666 12480 144
667 12500 145
668 12500 145
669 12500 145
670 12500 145
671 12500 145
672 12500 145
673 12500 145
674 12520 146
675 12520 146
676 12520 146
677 12520 146
678 12520 146
679 12520 146
680 12540 147
681 12540 147
682 12540 147
683 12540 147
684 12540 147
685 12540 147
686 12560 148
687 12560 148
688 12560 148
689 12580 149
690 12580 149
691 12580 149
692 12580 149
693 12580 149
694 12580 149
695 12580 149
696 12580 149
697 12580 149
698 12600 150
699 12600 150
700 12600 150
701 12600 150
702 12600 150
703 12600 150
704 12600 150
705 12620 151
706 12640 152
707 12640 152
708 12620 151
709 12620 151
710 12600 150
711 12600 150
712 12600 150
713 12600 150
714 12600 150
715 12600 150
716 12600 150
717 12500 145
718 12480 144
719 12400 140
720 12420 141
721 12520 146
722 12640 152
723 12620 151
724 12620 151
725 12660 153
726 12660 153
727 12640 152
728 12600 150
729 12600 150
730 12620 151
731 12600 150
732 12620 151
733 12620 151
734 12640 152
735 12580 149
736 12580 149
737 12600 150
738 12620 151
739 12620 151
740 12600 150
741 12560 148
742 12600 150
743 12640 152
744 12620 151
745 12620 151
746 12620 151
747 12620 151
748 12580 149
749 12460 143
750 12320 136
751 12340 137
752 12360 138
753 12420 141
754 12480 144
755 12460 143
756 12200 130
757 12360 138
758 12520 146
759 12460 143
760 12480 144
761 12600 150
762 12620 151
763 12560 148
764 12500 145
765 12420 141
766 12320 136
767 12340 137
768 12360 138
769 12400 140
770 12340 137
771 12300 135
772 12280 134
773 12320 136
774 12380 139
775 12440 142
776 12460 143
777 12440 142
778 12500 145
779 12540 147
780 12520 146
781 12560 148
782 12480 144
783 12420 141
784 12320 136
785 12400 140
786 12420 141
787 12460 143
788 12440 142
789 12440 142
790 12440 142
791 12460 143
792 12340 137
793 12240 132
794 12260 133
795 12260 133
796 12260 133
797 12300 135
798 12440 142
799 12500 145
800 12460 143
801 12560 148
802 12460 143
803 12380 139
804 12440 142
805 12500 145
806 12540 147
807 12440 142
808 12480 144
809 12540 147
810 12420 141
811 12320 136
812 12300 135
813 12420 141
814 12480 144
815 12460 143
816 12420 141
817 12440 142
818 12540 147
819 12520 146
820 12460 143
821 12420 141
822 12420 141
823 12420 141
824 12420 141
825 12420 141
826 12460 143
827 12520 146
828 12500 145
829 12380 139
830 12320 136
831 12280 134
832 12380 139
833 12400 140
834 12380 139
835 12400 140
836 12380 139
837 12440 142
838 12380 139
839 12380 139
840 12460 143
841 12460 143
842 12440 142
843 12380 139
844 12340 137
845 12280 134
846 12400 140
847 12500 145
848 12500 145
849 12480 144
850 12440 142
851 12400 140
852 12480 144
853 12440 142
854 12440 142
855 12520 146
856 12620 151
857 12620 151
858 12420 141
859 12360 138
860 12380 139
861 12460 143
862 12440 142
863 12400 140
864 12460 143
865 12580 149
866 12660 153
867 12460 143
868 12380 139
869 12460 143
870 12560 148
871 12520 146
872 12540 147
873 12540 147
874 12560 148
875 12580 149
876 12560 148
877 12600 150
878 12680 154
879 12520 146
880 12500 145
881 12440 142
882 12340 137
883 12400 140
884 12480 144
885 12660 153
886 12620 151
887 12520 146
888 12520 146
889 12520 146
890 12460 143
891 12460 143
892 12500 145
893 12600 150
894 12580 149
895 12680 154
896 12720 156
897 12540 147
898 12500 145
899 12580 149
900 12620 151
901 12600 150
902 12600 150
903 12660 153
904 12600 150
905 12540 147
906 12400 140
907 12380 139
908 12420 141
909 12500 145
910 12520 146
911 12480 144
912 12560 148
913 12520 146
914 12440 142
915 12380 139
916 12460 143
917 12560 148
918 12700 155
919 12760 158
920 12680 154
921 12580 149
922 12540 147
923 12460 143
924 12480 144
925 12600 150
926 12660 153
927 12460 143
928 12420 141
929 12520 146
930 12600 150
931 12700 155
932 12700 155
933 12660 153
934 12600 150
935 12600 150
936 12600 150
937 12540 147
938 12560 148
939 12520 146
940 12540 147
941 12640 152
942 12680 154
943 12540 147
944 12400 140
945 12480 144
946 12560 148
947 12700 155
948 12720 156
949 12680 154
950 12660 153
951 12600 150
952 12600 150
953 12540 147
954 12560 148
955 12540 147
956 12540 147
957 12460 143
958 12520 146
959 12620 151
960 12520 146
961 12460 143
962 12420 141
963 12540 147
964 12620 151
965 12700 155
966 12560 148
967 12540 147
968 12620 151
969 12620 151
970 12520 146
971 12500 145
972 12480 144
973 12620 151
974 12800 160
975 12620 151
976 12580 149
977 12660 153
978 12640 152
979 12680 154
980 12640 152
981 12500 145
982 12560 148
983 12620 151
984 12600 150
985 12500 145
986 12500 145
987 12560 148
988 12600 150
989 12600 150
990 12520 146
991 12560 148
992 12600 150
993 12560 148
994 12600 150
995 12620 151
996 12680 154
997 12580 149
998 12480 144
999 12460 143
1000 12540 147
1001 12580 149
1002 12440 142
1003 12460 143
1004 12500 145
1005 12500 145
1006 12560 148
1007 12580 149
1008 12640 152
1009 12640 152
1010 12580 149
1011 12600 150
1012 12620 151
1013 12600 150
1014 12600 150
1015 12580 149
1016 12580 149
1017 12540 147
1018 12560 148
1019 12580 149
1020 12560 148
1021 12620 151
1022 12720 156
1023 12760 158
1024 12740 157
1025 12740 157
1026 12580 149
1027 12600 150
1028 12600 150
1029 12640 152
1030 12640 152
1031 12640 152
1032 12660 153
1033 12660 153
1034 12640 152
1035 12660 153
1036 12700 155
1037 12680 154
1038 12740 157
1039 12720 156
1040 12700 155
1041 12700 155
1042 12700 155
1043 12720 156
1044 12620 151
1045 12620 151
1046 12620 151
1047 12620 151
1048 12600 150
1049 12540 147
1050 12600 150
1051 12620 151
1052 12600 150
1053 12600 150
1054 12700 155
1055 12740 157
1056 12680 154
1057 12580 149
1058 12500 145
1059 12640 152
1060 12700 155
1061 12660 153
1062 12580 149
1063 12660 153
1064 12660 153
1065 12680 154
1066 12680 154
1067 12620 151
1068 12720 156
1069 12720 156
1070 12620 151
1071 12680 154
1072 12660 153
1073 12620 151
1074 12540 147
1075 12540 147
1076 12580 149
1077 12560 148
1078 12680 154
1079 12660 153
1080 12600 150
1081 12600 150
1082 12680 154
1083 12680 154
1084 12680 154
1085 12620 151
1086 12540 147
1087 12540 147
1088 12540 147
1089 12520 146
1090 12500 145
1091 12500 145
1092 12640 152
1093 12600 150
1094 12620 151
1095 12660 153
1096 12600 150
1097 12600 150
1098 12660 153
1099 12560 148
1100 12500 145
1101 12420 141
1102 12520 146
1103 12600 150
1104 12560 148
1105 12580 149
1106 12580 149
1107 12600 150
1108 12580 149
1109 12600 150
1110 12580 149
1111 12580 149
1112 12600 150
1113 12580 149
1114 12620 151
1115 12700 155
1116 12700 155
1117 12620 151
1118 12580 149
1119 12660 153
1120 12640 152
1121 12600 150
1122 12620 151
1123 12620 151
1124 12620 151
1125 12620 151
1126 12580 149
1127 12580 149
1128 12560 148
1129 12560 148
1130 12540 147
1131 12540 147
1132 12580 149
1133 12600 150
1134 12620 151
1135 12600 150
1136 12580 149
1137 12580 149
1138 12580 149
1139 12560 148
1140 12580 149
1141 12600 150
1142 12620 151
1143 12660 153
1144 12600 150
1145 12640 152
1146 12620 151
1147 12640 152
1148 12660 153
1149 12640 152
1150 12640 152
1151 12620 151
1152 12640 152
1153 12620 151
1154 12620 151
1155 12620 151
1156 12620 151
1157 12580 149
1158 12560 148
1159 12580 149
1160 12600 150
1161 12600 150
1162 12560 148
1163 12580 149
1164 12620 151
1165 12580 149
1166 12580 149
1167 12600 150
1168 12600 150
1169 12580 149
1170 12580 149
1171 12580 149
1172 12600 150
1173 12680 154
1174 12700 155
1175 12720 156
1176 12620 151
1177 12600 150
1178 12580 149
1179 12600 150
1180 12580 149
1181 12600 150
1182 12580 149
1183 12640 152
1184 12640 152
1185 12680 154
1186 12680 154
1187 12640 152
1188 12740 157
1189 12620 151
1190 12560 148
1191 12540 147
1192 12540 147
1193 12560 148
1194 12560 148
1195 12560 148
1196 12600 150
1197 12560 148
1198 12600 150
1199 12600 150
1200 12540 147
1201 12540 147
1202 12540 147
1203 12540 147
1204 12540 147
1205 12540 147
1206 12560 148
1207 12560 148
1208 12540 147
1209 12540 147
1210 12600 150
1211 12640 152
1212 12580 149
1213 12580 149
1214 12540 147
1215 12600 150
1216 12600 150
1217 12600 150
1218 12540 147
1219 12540 147
1220 12520 146
1221 12520 146
1222 12520 146
1223 12500 145
1224 12500 145
1225 12500 145
1226 12500 145
1227 12500 145
1228 12500 145
1229 12500 145
1230 12500 145
1231 12500 145
1232 12520 146
1233 12520 146
1234 12500 145
1235 12520 146
1236 12500 145
1237 12500 145
1238 12500 145
1239 12500 145
1240 12500 145
1241 12480 144
1242 12480 144
1243 12480 144
1244 12480 144
1245 12480 144
1246 12480 144
1247 12480 144
1248 12480 144
1249 12480 144
1250 12480 144
1251 12500 145
1252 12500 145
1253 12500 145
1254 12480 144
1255 12480 144
1256 12480 144
1257 12480 144
1258 12480 144
1259 12460 143
1260 12460 143
1261 12460 143
1262 12460 143
1263 12460 143
1264 12440 142
1265 12440 142
1266 12440 142
1267 12440 142
1268 12440 142
1269 12440 142
1270 12440 142
1271 12440 142
1272 12440 142
1273 12440 142
1274 12440 142
1275 12440 142
1276 12420 141
1277 12420 141
1278 12420 141
1279 12400 140
1280 12400 140
1281 12400 140
1282 12400 140
1283 12400 140
1284 12400 140
1285 12400 140
1286 12400 140
1287 12400 140
1288 12400 140
1289 12400 140
1290 12400 140
1291 12400 140
1292 12400 140
1293 12380 139
1294 12380 139
1295 12380 139
1296 12380 139
1297 12380 139
1298 12380 139
1299 12380 139
1300 12360 138
1301 12360 138
1302 12360 138
1303 12360 138
1304 12360 138
1305 12360 138
1306 12340 137
1307 12340 137
1308 12340 137
1309 12340 137
1310 12340 137
1311 12320 136
1312 12320 136
1313 12320 136
1314 12320 136
1315 12300 135
1316 12300 135
1317 12300 135
1318 12300 135
1319 12300 135
1320 12300 135
1321 12280 134
1322 12280 134
1323 12280 134
1324 12280 134
1325 12280 134
1326 12280 134
1327 12260 133
1328 12260 133
1329 12260 133
1330 12260 133
1331 12240 132
1332 12240 132
1333 12240 132
1334 12220 131
1335 12220 131
1336 12220 131
1337 12220 131
1338 12220 131
1339 12200 130
1340 12200 130
1341 12200 130
1342 12180 129
1343 12180 129
1344 12180 129
1345 12180 129
1346 12160 128
1347 12160 128
1348 12160 128
1349 12160 128
1350 12140 127
1351 12140 127
1352 12140 127
1353 12120 126
1354 12120 126
1355 12120 126
1356 12120 126
1357 12100 125
1358 12100 125
1359 12080 124
1360 12080 124
1361 12080 124
1362 12060 123
1363 12040 122
1364 12040 122
1365 12020 121
1366 12020 121
1367 12040 122
1368 12020 121
1369 12020 121
1370 12020 121
1371 12020 121
1372 12020 121
1373 12040 122
1374 11940 117
1375 11940 117
1376 11940 117
1377 11940 117
630 12915 134
636 12999 138
637 13020 139
638 13020 139
639 13020 139
640 13020 139
641 13020 139
642 13020 139
643 13041 140
644 13041 140
645 13041 140
646 13041 140
647 13062 141
648 13062 141
649 13062 141
650 13062 141
651 13062 141
652 13083 142
653 13083 142
654 13083 142
655 13083 142
656 13104 143
657 13104 143
658 13104 143
659 13125 144
660 13125 144
661 13125 144
662 13125 144
663 13146 145
664 13146 145
665 13167 146
666 13167 146
667 13167 146
668 13167 146
669 13167 146
670 13188 147
671 13167 146
672 13167 146
673 13167 146
674 13167 146
675 13167 146
676 13188 147
677 13209 148
678 13209 148
679 13209 148
680 13209 148
681 13209 148
682 13209 148
683 13209 148
684 13230 149
685 13230 149
686 13230 149
687 13230 149
688 13230 149
689 13230 149
690 13251 150
691 13251 150
692 13251 150
693 13251 150
694 13251 150
695 13272 151
696 13272 151
697 13272 151
698 13251 150
699 13251 150
700 13251 150
701 13251 150
702 13251 150
703 13251 150
704 13251 150
705 13251 150
706 13272 151
707 13293 152
708 13293 152
709 13272 151
710 13272 151
711 13272 151
712 13272 151
713 13272 151
714 13272 151
715 13293 152
716 13293 152
717 13293 152
718 13272 151
719 13272 151
720 13272 151
721 13251 150
722 13272 151
723 13272 151
724 13293 152
725 13293 152
726 13293 152
727 13272 151
728 13272 151
729 13293 152
730 13293 152
731 13293 152
732 13293 152
733 13314 153
734 13314 153
735 13314 153
736 13293 152
737 13293 152
738 13293 152
739 13293 152
740 13272 151
741 13251 150
742 13230 149
743 13230 149
744 13251 150
745 13251 150
746 13272 151
747 13272 151
748 13272 151
749 13251 150
750 13230 149
751 13251 150
752 13251 150
753 13230 149
754 13251 150
755 13251 150
756 13167 146
757 13251 150
758 13230 149
759 13251 150
760 13251 150
761 13251 150
762 13251 150
763 13251 150
764 13251 150
765 13251 150
766 13272 151
767 13230 149
768 13251 150
769 13293 152
770 13293 152
771 13272 151
772 13272 151
773 13272 151
774 13251 150
775 13251 150
776 13251 150
777 13251 150
778 13230 149
779 13230 149
780 13251 150
781 13209 148
782 13188 147
783 13251 150
784 13251 150
785 13272 151
786 13272 151
787 13188 147
788 13146 145
789 13188 147
790 13188 147
791 13209 148
792 13335 154
793 13272 151
794 13230 149
795 13293 152
796 13251 150
797 13209 148
798 13209 148
799 13251 150
800 13272 151
801 13272 151
802 13209 148
803 13146 145
804 13188 147
805 13251 150
806 13209 148
807 13230 149
808 13251 150
809 13251 150
810 13314 153
811 13293 152
812 13251 150
813 13314 153
814 13293 152
815 13293 152
816 13230 149
817 13230 149
818 13230 149
819 13251 150
820 13272 151
821 13251 150
822 13209 148
823 13188 147
824 13209 148
825 13146 145
826 13251 150
827 13293 152
828 13314 153
829 13209 148
830 13188 147
831 13230 149
832 13335 154
833 13335 154
834 13272 151
835 13335 154
836 13293 152
837 13230 149
838 13230 149
839 13251 150
840 13167 146
841 13146 145
842 13188 147
843 13293 152
844 13272 151
845 13230 149
846 13230 149
847 13209 148
848 13251 150
849 13230 149
850 13272 151
851 13335 154
852 13356 155
853 13335 154
854 13293 152
855 13314 153
856 13251 150
857 13251 150
858 13167 146
859 13209 148
860 13251 150
861 13251 150
862 13230 149
863 13209 148
864 13188 147
865 13251 150
866 13251 150
867 13251 150
868 13272 151
869 13272 151
870 13293 152
871 13272 151
872 13251 150
873 13314 153
874 13314 153
875 13251 150
876 13209 148
877 13251 150
878 13251 150
879 13146 145
880 13188 147
881 13293 152
882 13272 151
883 13209 148
884 13230 149
885 13293 152
886 13293 152
887 13356 155
888 13377 156
889 13419 158
890 13356 155
891 13293 152
892 13356 155
893 13440 159
894 13398 157
895 13335 154
896 13293 152
897 13293 152
898 13356 155
899 13314 153
900 13335 154
901 13419 158
902 13398 157
903 13398 157
904 13398 157
905 13440 159
906 13335 154
907 13293 152
908 13314 153
909 13461 160
910 13440 159
911 13251 150
912 13146 145
913 13146 145
914 13188 147
915 13209 148
916 13293 152
917 13545 164
918 13482 161
919 13482 161
920 13524 163
921 13566 165
922 13461 160
923 13293 152
924 13251 150
925 13293 152
926 13209 148
927 13356 155
928 13377 156
929 13461 160
930 13398 157
931 13461 160
932 13482 161
933 13461 160
934 13461 160
935 13440 159
936 13461 160
937 13398 157
938 13356 155
939 13356 155
940 13356 155
941 13377 156
942 13356 155
943 13398 157
944 13482 161
945 13503 162
946 13461 160
947 13314 153
948 13356 155
949 13398 157
950 13419 158
951 13356 155
952 13398 157
953 13356 155
954 13335 154
955 13356 155
956 13419 158
957 13356 155
958 13314 153
959 13272 151
960 13419 158
961 13377 156
962 13293 152
963 13356 155
964 13335 154
965 13335 154
966 13377 156
967 13377 156
968 13377 156
969 13377 156
970 13314 153
971 13230 149
972 13230 149
973 13251 150
974 13335 154
975 13230 149
976 13230 149
977 13272 151
978 13293 152
979 13272 151
980 13293 152
981 13272 151
982 13230 149
983 13209 148
984 13209 148
985 13230 149
986 13251 150
987 13125 144
988 13083 142
989 13104 143
990 13041 140
991 13020 139
992 13020 139
993 13188 147
994 13167 146
995 13125 144
996 13146 145
997 13188 147
998 13230 149
999 13209 148
1000 13167 146
1001 13167 146
1002 13209 148
1003 13230 149
1004 13251 150
1005 13167 146
1006 13146 145
1007 13167 146
1008 13314 153
1009 13314 153
1010 13293 152
1011 13293 152
1012 13272 151
1013 13272 151
1014 13209 148
1015 13230 149
1016 13251 150
1017 13167 146
1018 13167 146
1019 13209 148
1020 13209 148
1021 13188 147
1022 13209 148
1023 13188 147
1024 13230 149
1025 13272 151
1026 13209 148
1027 13188 147
1028 13251 150
1029 13230 149
1030 13251 150
1031 13272 151
1032 13230 149
1033 13251 150
1034 13272 151
1035 13272 151
1036 13293 152
1037 13314 153
1038 13230 149
1039 13293 152
1040 13398 157
1041 13377 156
1042 13356 155
1043 13419 158
1044 13461 160
1045 13461 160
1046 13293 152
1047 12978 137
1048 12663 122
1049 11928 87
1050 12390 109
1051 13524 163
1052 13545 164
1053 13545 164
1054 13503 162
1055 13503 162
1056 13608 167
1057 13629 168
1058 13671 170
1059 13692 171
1060 13629 168
1061 13566 165
1062 13566 165
1063 13566 165
1064 13566 165
1065 13587 166
1066 13587 166
1067 13587 166
1068 13587 166
1069 13587 166
1070 13587 166
1071 13608 167
1072 13608 167
1073 13608 167
1074 13608 167
1075 13629 168
1076 13587 166
1077 13587 166
1078 13587 166
1079 13587 166
1080 13587 166
1081 13587 166
1082 13587 166
1083 13587 166
1084 13587 166
1085 13398 157
1086 13461 160
1087 13419 158
1088 13587 166
1089 13608 167
1090 13377 156
1091 13335 154
1092 13419 158
1093 13545 164
1094 13545 164
1095 13545 164
1096 13461 160
1097 13377 156
1098 13440 159
1099 13419 158
1100 13377 156
1101 13272 151
1102 13293 152
1103 13419 158
1104 13398 157
1105 13419 158
1106 13293 152
1107 13335 154
1108 13314 153
1109 13314 153
1110 13314 153
1111 13314 153
1112 13335 154
1113 13314 153
1114 13272 151
1115 13251 150
1116 13209 148
1117 13209 148
1118 13230 149
1119 13188 147
1120 13188 147
1121 13125 144
1122 12915 134
1123 13020 139
1124 13209 148
1125 13167 146
1126 13188 147
1127 13188 147
1128 13230 149
1129 13230 149
1130 13230 149
1131 13230 149
1132 13230 149
1133 13230 149
1134 13209 148
1135 13188 147
1136 13146 145
1137 13146 145
1138 13167 146
1139 13209 148
1140 13230 149
1141 13209 148
1142 13146 145
1143 13167 146
1144 13167 146
1145 13167 146
1146 13167 146
1147 13167 146
1148 13167 146
1149 13209 148
1150 13209 148
1151 13209 148
1152 13209 148
1153 13188 147
1154 13188 147
1155 13167 146
1156 13188 147
1157 13209 148
1158 13188 147
1159 13209 148
1160 13230 149
1161 13209 148
1162 13209 148
1163 13209 148
1164 13230 149
1165 13230 149
1166 13209 148
1167 13209 148
1168 13188 147
1169 13188 147
1170 13209 148
